identifier_id,person_id,scheme,value,status,issued_on,observed_at,source_system
CI-100490,CP-000490,uin,2314473707,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000491,CP-000491,brn,BRN-1999-0402-00491,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100491,CP-000491,uin,2314482836,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000492,CP-000492,brn,BRN-1965-0403-00492,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100492,CP-000492,uin,2314491963,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000493,CP-000493,brn,BRN-2009-0101-00493,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100493,CP-000493,uin,2314501090,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000494,CP-000494,brn,BRN-1995-0102-00494,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100494,CP-000494,uin,2314510227,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000495,CP-000495,brn,BRN-2007-0103-00495,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100495,CP-000495,uin,2314519356,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000496,CP-000496,brn,BRN-1993-0201-00496,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100496,CP-000496,uin,2314528480,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000497,CP-000497,brn,BRN-2021-0202-00497,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100497,CP-000497,uin,2314537613,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000498,CP-000498,brn,BRN-1998-0203-00498,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100498,CP-000498,uin,2314546746,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000499,CP-000499,brn,BRN-2024-0301-00499,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100499,CP-000499,uin,2314555879,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000500,CP-000500,brn,BRN-2014-0302-00500,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100500,CP-000500,uin,2314565005,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000501,CP-000501,brn,BRN-2000-0303-00501,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100501,CP-000501,uin,2314574133,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000502,CP-000502,brn,BRN-1953-0401-00502,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100502,CP-000502,uin,2314583266,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000503,CP-000503,brn,BRN-1940-0402-00503,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100503,CP-000503,uin,2314592397,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000504,CP-000504,brn,BRN-2020-0403-00504,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100504,CP-000504,uin,2314601521,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000505,CP-000505,brn,BRN-1957-0101-00505,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100505,CP-000505,uin,2314610655,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000506,CP-000506,brn,BRN-2016-0102-00506,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100506,CP-000506,uin,2314619784,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000507,CP-000507,brn,BRN-2014-0103-00507,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100507,CP-000507,uin,2314628913,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000508,CP-000508,brn,BRN-2002-0201-00508,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100508,CP-000508,uin,2314638046,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000509,CP-000509,brn,BRN-2019-0202-00509,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100509,CP-000509,uin,2314647170,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000510,CP-000510,brn,BRN-1976-0203-00510,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100510,CP-000510,uin,2314656300,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000511,CP-000511,brn,BRN-2022-0301-00511,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100511,CP-000511,uin,2314665438,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000512,CP-000512,brn,BRN-1979-0302-00512,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100512,CP-000512,uin,2314674560,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000513,CP-000513,brn,BRN-1998-0303-00513,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100513,CP-000513,uin,2314683695,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000514,CP-000514,brn,BRN-1990-0401-00514,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100514,CP-000514,uin,2314692826,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000515,CP-000515,brn,BRN-1953-0402-00515,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100515,CP-000515,uin,2314701950,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000516,CP-000516,brn,BRN-1971-0403-00516,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100516,CP-000516,uin,2314711082,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000517,CP-000517,brn,BRN-1998-0101-00517,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100517,CP-000517,uin,2314720214,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000518,CP-000518,brn,BRN-1979-0102-00518,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100518,CP-000518,uin,2314729348,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000519,CP-000519,brn,BRN-1969-0103-00519,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100519,CP-000519,uin,2314738474,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000520,CP-000520,brn,BRN-2007-0201-00520,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100520,CP-000520,uin,2314747609,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000521,CP-000521,brn,BRN-1990-0202-00521,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100521,CP-000521,uin,2314756731,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000522,CP-000522,brn,BRN-2019-0203-00522,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100522,CP-000522,uin,2314765864,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000523,CP-000523,brn,BRN-2007-0301-00523,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100523,CP-000523,uin,2314774992,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000524,CP-000524,brn,BRN-2006-0302-00524,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100524,CP-000524,uin,2314784120,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000525,CP-000525,brn,BRN-1957-0303-00525,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100525,CP-000525,uin,2314793258,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000526,CP-000526,brn,BRN-2010-0401-00526,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100526,CP-000526,uin,2314802381,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000527,CP-000527,brn,BRN-2000-0402-00527,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100527,CP-000527,uin,2314811518,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000528,CP-000528,brn,BRN-1958-0403-00528,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100528,CP-000528,uin,2314820647,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000529,CP-000529,brn,BRN-2007-0101-00529,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100529,CP-000529,uin,2314829774,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000530,CP-000530,brn,BRN-2019-0102-00530,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100530,CP-000530,uin,2314838904,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000531,CP-000531,brn,BRN-1991-0103-00531,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100531,CP-000531,uin,2314848033,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000532,CP-000532,brn,BRN-1965-0201-00532,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100532,CP-000532,uin,2314857164,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000533,CP-000533,brn,BRN-1971-0202-00533,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100533,CP-000533,uin,2314866295,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000534,CP-000534,brn,BRN-1967-0203-00534,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100534,CP-000534,uin,2314875429,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000535,CP-000535,brn,BRN-1945-0301-00535,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100535,CP-000535,uin,2314884558,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000536,CP-000536,brn,BRN-1965-0302-00536,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100536,CP-000536,uin,2314893686,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000537,CP-000537,brn,BRN-2010-0303-00537,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100537,CP-000537,uin,2314902810,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000538,CP-000538,brn,BRN-1967-0401-00538,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100538,CP-000538,uin,2314911945,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000539,CP-000539,brn,BRN-1999-0402-00539,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100539,CP-000539,uin,2314921077,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000540,CP-000540,brn,BRN-1958-0403-00540,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100540,CP-000540,uin,2314930207,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000541,CP-000541,brn,BRN-2009-0101-00541,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100541,CP-000541,uin,2314939332,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000542,CP-000542,brn,BRN-2023-0102-00542,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100542,CP-000542,uin,2314948468,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000543,CP-000543,brn,BRN-1966-0103-00543,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100543,CP-000543,uin,2314957591,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000544,CP-000544,brn,BRN-2022-0201-00544,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100544,CP-000544,uin,2314966724,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000545,CP-000545,brn,BRN-2017-0202-00545,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100545,CP-000545,uin,2314975854,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000546,CP-000546,brn,BRN-1966-0203-00546,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100546,CP-000546,uin,2314984981,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000547,CP-000547,brn,BRN-1960-0301-00547,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100547,CP-000547,uin,2314994114,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000548,CP-000548,brn,BRN-1978-0302-00548,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100548,CP-000548,uin,2315003248,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000549,CP-000549,brn,BRN-1942-0303-00549,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100549,CP-000549,uin,2315012377,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000550,CP-000550,brn,BRN-2002-0401-00550,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100550,CP-000550,uin,2315021503,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000551,CP-000551,brn,BRN-1996-0402-00551,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100551,CP-000551,uin,2315030634,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000552,CP-000552,brn,BRN-1942-0403-00552,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100552,CP-000552,uin,2315039761,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000553,CP-000553,brn,BRN-1993-0101-00553,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100553,CP-000553,uin,2315048895,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000554,CP-000554,brn,BRN-1976-0102-00554,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100554,CP-000554,uin,2315058025,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000555,CP-000555,brn,BRN-2004-0103-00555,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100555,CP-000555,uin,2315067158,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000556,CP-000556,brn,BRN-1973-0201-00556,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100556,CP-000556,uin,2315076287,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000557,CP-000557,brn,BRN-2005-0202-00557,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100557,CP-000557,uin,2315085410,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000558,CP-000558,brn,BRN-2012-0203-00558,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100558,CP-000558,uin,2315094543,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000559,CP-000559,brn,BRN-1968-0301-00559,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100559,CP-000559,uin,2315103673,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000560,CP-000560,brn,BRN-1950-0302-00560,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100560,CP-000560,uin,2315112807,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000561,CP-000561,brn,BRN-1999-0303-00561,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100561,CP-000561,uin,2315121932,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000562,CP-000562,brn,BRN-1996-0401-00562,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100562,CP-000562,uin,2315131069,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000563,CP-000563,brn,BRN-1961-0402-00563,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100563,CP-000563,uin,2315140197,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000564,CP-000564,brn,BRN-2017-0403-00564,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100564,CP-000564,uin,2315149325,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000565,CP-000565,brn,BRN-2001-0101-00565,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100565,CP-000565,uin,2315158457,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000566,CP-000566,brn,BRN-2011-0102-00566,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100566,CP-000566,uin,2315167586,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000567,CP-000567,brn,BRN-1958-0103-00567,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100567,CP-000567,uin,2315176715,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000568,CP-000568,brn,BRN-2008-0201-00568,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100568,CP-000568,uin,2315185840,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000569,CP-000569,brn,BRN-2007-0202-00569,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100569,CP-000569,uin,2315194979,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000570,CP-000570,brn,BRN-2018-0203-00570,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100570,CP-000570,uin,2315204102,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000571,CP-000571,brn,BRN-2023-0301-00571,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100571,CP-000571,uin,2315213233,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000572,CP-000572,brn,BRN-1969-0302-00572,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100572,CP-000572,uin,2315222369,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000573,CP-000573,brn,BRN-1996-0303-00573,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100573,CP-000573,uin,2315231492,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000574,CP-000574,brn,BRN-1959-0401-00574,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100574,CP-000574,uin,2315240625,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000575,CP-000575,brn,BRN-2014-0402-00575,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100575,CP-000575,uin,2315249751,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000576,CP-000576,brn,BRN-2011-0403-00576,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100576,CP-000576,uin,2315259254,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000577,CP-000577,brn,BRN-2015-0101-00577,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100577,CP-000577,uin,2315268015,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000578,CP-000578,brn,BRN-1983-0102-00578,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100578,CP-000578,uin,2315277145,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000579,CP-000579,brn,BRN-2012-0103-00579,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100579,CP-000579,uin,2315286277,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000580,CP-000580,brn,BRN-1962-0201-00580,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100580,CP-000580,uin,2315295406,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000581,CP-000581,brn,BRN-1984-0202-00581,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100581,CP-000581,uin,2315304535,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000582,CP-000582,brn,BRN-1968-0203-00582,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100582,CP-000582,uin,2315313662,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000583,CP-000583,brn,BRN-1995-0301-00583,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100583,CP-000583,uin,2315322795,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000584,CP-000584,brn,BRN-1972-0302-00584,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100584,CP-000584,uin,2315331920,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000585,CP-000585,brn,BRN-1958-0303-00585,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100585,CP-000585,uin,2315341055,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000586,CP-000586,brn,BRN-1972-0401-00586,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100586,CP-000586,uin,2315350186,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000587,CP-000587,brn,BRN-2003-0402-00587,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100587,CP-000587,uin,2315359312,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000588,CP-000588,brn,BRN-1992-0403-00588,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100588,CP-000588,uin,2315368443,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000589,CP-000589,brn,BRN-2017-0101-00589,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100589,CP-000589,uin,2315377576,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000590,CP-000590,brn,BRN-1958-0102-00590,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100590,CP-000590,uin,2315386706,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000591,CP-000591,brn,BRN-2015-0103-00591,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100591,CP-000591,uin,2315395837,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000592,CP-000592,brn,BRN-1967-0201-00592,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100592,CP-000592,uin,2315404969,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000593,CP-000593,brn,BRN-1996-0202-00593,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100593,CP-000593,uin,2315414095,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000594,CP-000594,brn,BRN-1958-0203-00594,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100594,CP-000594,uin,2315423226,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000595,CP-000595,brn,BRN-1967-0301-00595,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100595,CP-000595,uin,2315432356,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000596,CP-000596,brn,BRN-1979-0302-00596,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100596,CP-000596,uin,2315441485,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000597,CP-000597,brn,BRN-2014-0303-00597,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100597,CP-000597,uin,2315450615,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000598,CP-000598,brn,BRN-1960-0401-00598,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100598,CP-000598,uin,2315459748,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000599,CP-000599,brn,BRN-1992-0402-00599,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100599,CP-000599,uin,2315468877,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000600,CP-000600,brn,BRN-2007-0403-00600,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100600,CP-000600,uin,2315478004,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000601,CP-000601,brn,BRN-1968-0101-00601,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100601,CP-000601,uin,2315487134,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000602,CP-000602,brn,BRN-2020-0102-00602,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100602,CP-000602,uin,2315496264,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000603,CP-000603,brn,BRN-2007-0103-00603,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100603,CP-000603,uin,2315505398,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000604,CP-000604,brn,BRN-1948-0201-00604,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100604,CP-000604,uin,2315514521,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000605,CP-000605,brn,BRN-1946-0202-00605,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100605,CP-000605,uin,2315523650,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000606,CP-000606,brn,BRN-1998-0203-00606,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100606,CP-000606,uin,2315532787,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000607,CP-000607,brn,BRN-2014-0301-00607,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100607,CP-000607,uin,2315541913,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000608,CP-000608,brn,BRN-2010-0302-00608,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100608,CP-000608,uin,2315551043,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000609,CP-000609,brn,BRN-2004-0303-00609,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100609,CP-000609,uin,2315560179,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000610,CP-000610,brn,BRN-2010-0401-00610,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100610,CP-000610,uin,2315569303,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000611,CP-000611,brn,BRN-1986-0402-00611,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100611,CP-000611,uin,2315578437,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000612,CP-000612,brn,BRN-1953-0403-00612,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100612,CP-000612,uin,2315587567,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000613,CP-000613,brn,BRN-1961-0101-00613,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100613,CP-000613,uin,2315596695,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000614,CP-000614,brn,BRN-1966-0102-00614,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100614,CP-000614,uin,2315605828,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
