event_id,brn,child_person_id,mother_person_id,father_person_id,informant_person_id,informant_relationship,date_of_birth,place_type,facility_id,birth_attendant,sex_at_birth,observed_at,source_system
BE-00682,BRN-1965-0401-00682,CP-000682,,,CP-000682,parent,1965-08-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00683,BRN-1996-0402-00683,CP-000683,,,CP-000683,parent,1996-11-22,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00684,BRN-2000-0403-00684,CP-000684,,,CP-000684,parent,2000-03-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00685,BRN-2008-0101-00685,CP-000685,,,CP-000685,parent,2008-11-16,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00686,BRN-1973-0102-00686,CP-000686,,,CP-000686,parent,1973-07-03,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00687,BRN-1982-0103-00687,CP-000687,,,CP-000687,parent,1982-04-08,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00688,BRN-1990-0201-00688,CP-000688,,,CP-000688,parent,1990-12-14,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00689,BRN-1965-0202-00689,CP-000689,,,CP-000689,parent,1965-12-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00690,BRN-1991-0203-00690,CP-000690,,,CP-000690,parent,1991-12-14,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00691,BRN-2000-0301-00691,CP-000691,,,CP-000691,parent,2000-03-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00692,BRN-1979-0302-00692,CP-000692,,,CP-000692,parent,1979-01-03,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00693,BRN-1972-0303-00693,CP-000693,,,CP-000693,parent,1972-05-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00694,BRN-2009-0401-00694,CP-000694,,,CP-000694,parent,2009-05-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00696,BRN-1996-0403-00696,CP-000696,,,CP-000696,parent,1996-11-26,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00697,BRN-1981-0101-00697,CP-000697,,,CP-000697,parent,1981-12-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00698,BRN-2025-0102-00698,CP-000698,,,CP-000698,parent,2025-01-05,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00699,BRN-2021-0103-00699,CP-000699,,,CP-000699,parent,2021-10-24,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00700,BRN-1968-0201-00700,CP-000700,,,CP-000700,parent,1968-05-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00701,BRN-1993-0202-00701,CP-000701,,,CP-000701,parent,1993-01-25,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00702,BRN-1945-0203-00702,CP-000702,,,CP-000702,parent,1945-05-05,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00703,BRN-2000-0301-00703,CP-000703,,,CP-000703,parent,2000-12-01,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00704,BRN-2005-0302-00704,CP-000704,,,CP-000704,parent,2005-07-23,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00705,BRN-1956-0303-00705,CP-000705,,,CP-000705,parent,1956-05-16,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00706,BRN-1983-0401-00706,CP-000706,,,CP-000706,parent,1983-05-12,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00707,BRN-1966-0402-00707,CP-000707,,,CP-000707,parent,1966-03-20,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00708,BRN-1983-0403-00708,CP-000708,,,CP-000708,parent,1983-03-26,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00709,BRN-1997-0101-00709,CP-000709,,,CP-000709,parent,1997-11-19,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00710,BRN-1971-0102-00710,CP-000710,,,CP-000710,parent,1971-07-09,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00711,BRN-1974-0103-00711,CP-000711,,,CP-000711,parent,1974-06-26,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00712,BRN-1971-0201-00712,CP-000712,,,CP-000712,parent,1971-10-09,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00713,BRN-2006-0202-00713,CP-000713,,,CP-000713,parent,2006-03-22,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00714,BRN-1976-0203-00714,CP-000714,,,CP-000714,parent,1976-06-27,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00715,BRN-1967-0301-00715,CP-000715,,,CP-000715,parent,1967-12-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00716,BRN-1982-0302-00716,CP-000716,,,CP-000716,parent,1982-03-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00717,BRN-2001-0303-00717,CP-000717,,,CP-000717,parent,2001-06-09,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00718,BRN-1968-0401-00718,CP-000718,,,CP-000718,parent,1968-05-07,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00719,BRN-1990-0402-00719,CP-000719,,,CP-000719,parent,1990-08-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00720,BRN-1967-0403-00720,CP-000720,,,CP-000720,parent,1967-08-23,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00721,BRN-2004-0101-00721,CP-000721,,,CP-000721,parent,2004-07-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00722,BRN-1986-0102-00722,CP-000722,,,CP-000722,parent,1986-11-09,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00723,BRN-1994-0103-00723,CP-000723,,,CP-000723,parent,1994-04-07,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00724,BRN-2001-0201-00724,CP-000724,,,CP-000724,parent,2001-12-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00725,BRN-2005-0202-00725,CP-000725,,,CP-000725,parent,2005-03-26,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00726,BRN-2014-0203-00726,CP-000726,,,CP-000726,parent,2014-09-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00727,BRN-2014-0301-00727,CP-000727,,,CP-000727,parent,2014-01-15,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00728,BRN-1940-0302-00728,CP-000728,,,CP-000728,parent,1940-03-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00729,BRN-2006-0303-00729,CP-000729,,,CP-000729,parent,2006-10-27,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00730,BRN-1948-0401-00730,CP-000730,,,CP-000730,parent,1948-11-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00731,BRN-1994-0402-00731,CP-000731,,,CP-000731,parent,1994-12-25,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00732,BRN-1951-0403-00732,CP-000732,,,CP-000732,parent,1951-03-26,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00733,BRN-1984-0101-00733,CP-000733,,,CP-000733,parent,1984-06-19,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00734,BRN-1981-0102-00734,CP-000734,,,CP-000734,parent,1981-02-17,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00735,BRN-1997-0103-00735,CP-000735,,,CP-000735,parent,1997-11-22,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00736,BRN-1968-0201-00736,CP-000736,,,CP-000736,parent,1968-01-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00737,BRN-1992-0202-00737,CP-000737,,,CP-000737,parent,1992-11-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00738,BRN-1969-0203-00738,CP-000738,,,CP-000738,parent,1969-11-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00739,BRN-1941-0301-00739,CP-000739,,,CP-000739,parent,1941-07-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00741,BRN-1954-0303-00741,CP-000741,,,CP-000741,parent,1954-04-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00742,BRN-2022-0401-00742,CP-000742,,,CP-000742,parent,2022-10-03,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00743,BRN-2017-0402-00743,CP-000743,,,CP-000743,parent,2017-08-26,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00744,BRN-1957-0403-00744,CP-000744,,,CP-000744,parent,1957-05-10,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00745,BRN-1972-0101-00745,CP-000745,,,CP-000745,parent,1972-05-15,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00746,BRN-1992-0102-00746,CP-000746,,,CP-000746,parent,1992-03-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00747,BRN-1953-0103-00747,CP-000747,,,CP-000747,parent,1953-07-19,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00748,BRN-1979-0201-00748,CP-000748,,,CP-000748,parent,1979-09-04,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00749,BRN-2012-0202-00749,CP-000749,,,CP-000749,parent,2012-12-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00750,BRN-1976-0203-00750,CP-000750,,,CP-000750,parent,1976-03-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00751,BRN-2004-0301-00751,CP-000751,,,CP-000751,parent,2004-09-08,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00752,BRN-1985-0302-00752,CP-000752,,,CP-000752,parent,1985-12-24,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00753,BRN-2020-0303-00753,CP-000753,,,CP-000753,parent,2020-09-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00754,BRN-1999-0401-00754,CP-000754,,,CP-000754,parent,1999-11-14,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00755,BRN-2000-0402-00755,CP-000755,,,CP-000755,parent,2000-03-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00756,BRN-1978-0403-00756,CP-000756,,,CP-000756,parent,1978-05-01,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00757,BRN-2013-0101-00757,CP-000757,,,CP-000757,parent,2013-10-16,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00758,BRN-1958-0102-00758,CP-000758,,,CP-000758,parent,1958-11-09,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00759,BRN-2024-0103-00759,CP-000759,,,CP-000759,parent,2024-06-20,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00760,BRN-2008-0201-00760,CP-000760,,,CP-000760,parent,2008-03-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00761,BRN-2009-0202-00761,CP-000761,,,CP-000761,parent,2009-05-09,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00762,BRN-1972-0203-00762,CP-000762,,,CP-000762,parent,1972-03-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00763,BRN-1988-0301-00763,CP-000763,,,CP-000763,parent,1988-07-18,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00764,BRN-1974-0302-00764,CP-000764,,,CP-000764,parent,1974-06-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00765,BRN-2016-0303-00765,CP-000765,,,CP-000765,parent,2016-02-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00766,BRN-1982-0401-00766,CP-000766,,,CP-000766,parent,1982-05-27,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00767,BRN-1956-0402-00767,CP-000767,,,CP-000767,parent,1956-06-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00768,BRN-1998-0403-00768,CP-000768,,,CP-000768,parent,1998-03-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00769,BRN-1968-0101-00769,CP-000769,,,CP-000769,parent,1968-02-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00770,BRN-1993-0102-00770,CP-000770,,,CP-000770,parent,1993-12-13,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00771,BRN-2003-0103-00771,CP-000771,,,CP-000771,parent,2003-10-08,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00772,BRN-1966-0201-00772,CP-000772,,,CP-000772,parent,1966-03-01,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00773,BRN-1999-0202-00773,CP-000773,,,CP-000773,parent,1999-12-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00774,BRN-1998-0203-00774,CP-000774,,,CP-000774,parent,1998-11-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00775,BRN-2001-0301-00775,CP-000775,,,CP-000775,parent,2001-02-09,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00776,BRN-2004-0302-00776,CP-000776,,,CP-000776,parent,2004-03-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00777,BRN-2015-0303-00777,CP-000777,,,CP-000777,parent,2015-06-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00778,BRN-1966-0401-00778,CP-000778,,,CP-000778,parent,1966-09-21,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00779,BRN-2002-0402-00779,CP-000779,,,CP-000779,parent,2002-10-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00780,BRN-1998-0403-00780,CP-000780,,,CP-000780,parent,1998-01-15,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00781,BRN-2012-0101-00781,CP-000781,,,CP-000781,parent,2012-03-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00782,BRN-1974-0102-00782,CP-000782,,,CP-000782,parent,1974-12-27,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00783,BRN-1968-0103-00783,CP-000783,,,CP-000783,parent,1968-11-16,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00784,BRN-1970-0201-00784,CP-000784,,,CP-000784,parent,1970-02-05,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00785,BRN-1982-0202-00785,CP-000785,,,CP-000785,parent,1982-03-22,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00786,BRN-1958-0203-00786,CP-000786,,,CP-000786,parent,1958-04-05,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00787,BRN-1968-0301-00787,CP-000787,,,CP-000787,parent,1968-12-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00788,BRN-1992-0302-00788,CP-000788,,,CP-000788,parent,1992-08-15,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00789,BRN-2014-0303-00789,CP-000789,,,CP-000789,parent,2014-03-04,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00790,BRN-2009-0401-00790,CP-000790,,,CP-000790,parent,2009-05-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00791,BRN-2014-0402-00791,CP-000791,,,CP-000791,parent,2014-05-18,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00792,BRN-1975-0403-00792,CP-000792,,,CP-000792,parent,1975-10-03,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00793,BRN-1956-0101-00793,CP-000793,,,CP-000793,parent,1956-08-06,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00794,BRN-1963-0102-00794,CP-000794,,,CP-000794,parent,1963-08-20,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00795,BRN-1997-0103-00795,CP-000795,,,CP-000795,parent,1997-06-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00796,BRN-2004-0201-00796,CP-000796,,,CP-000796,parent,2004-06-04,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00797,BRN-1954-0202-00797,CP-000797,,,CP-000797,parent,1954-10-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00798,BRN-1958-0203-00798,CP-000798,,,CP-000798,parent,1958-10-27,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00799,BRN-1948-0301-00799,CP-000799,,,CP-000799,parent,1948-06-22,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00800,BRN-2002-0302-00800,CP-000800,,,CP-000800,parent,2002-07-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00801,BRN-2000-0303-00801,CP-000801,,,CP-000801,parent,2000-11-08,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00802,BRN-2024-0401-00802,CP-000802,,,CP-000802,parent,2024-08-20,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00803,BRN-1964-0402-00803,CP-000803,,,CP-000803,parent,1964-09-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00804,BRN-2002-0403-00804,CP-000804,,,CP-000804,parent,2002-02-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00805,BRN-2001-0101-00805,CP-000805,,,CP-000805,parent,2001-04-10,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00806,BRN-2003-0102-00806,CP-000806,,,CP-000806,parent,2003-02-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00807,BRN-1992-0103-00807,CP-000807,,,CP-000807,parent,1992-05-13,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00808,BRN-2000-0201-00808,CP-000808,,,CP-000808,parent,2000-01-16,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00809,BRN-1990-0202-00809,CP-000809,,,CP-000809,parent,1990-07-03,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00811,BRN-2014-0301-00811,CP-000811,,,CP-000811,parent,2014-12-05,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00812,BRN-1984-0302-00812,CP-000812,,,CP-000812,parent,1984-01-28,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00813,BRN-2014-0303-00813,CP-000813,,,CP-000813,parent,2014-03-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00814,BRN-1950-0401-00814,CP-000814,,,CP-000814,parent,1950-01-13,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00815,BRN-1968-0402-00815,CP-000815,,,CP-000815,parent,1968-01-26,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00816,BRN-2025-0403-00816,CP-000816,,,CP-000816,parent,2025-03-17,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00817,BRN-1948-0101-00817,CP-000817,,,CP-000817,parent,1948-04-02,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00818,BRN-1999-0102-00818,CP-000818,,,CP-000818,parent,1999-11-11,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00819,BRN-1969-0103-00819,CP-000819,,,CP-000819,parent,1969-09-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00820,BRN-2017-0201-00820,CP-000820,,,CP-000820,parent,2017-05-07,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00821,BRN-2001-0202-00821,CP-000821,,,CP-000821,parent,2001-01-03,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00822,BRN-1973-0203-00822,CP-000822,,,CP-000822,parent,1973-11-25,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00823,BRN-2020-0301-00823,CP-000823,,,CP-000823,parent,2020-12-15,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00824,BRN-2017-0302-00824,CP-000824,,,CP-000824,parent,2017-04-05,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00826,BRN-1976-0401-00826,CP-000826,,,CP-000826,parent,1976-11-20,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00827,BRN-1994-0402-00827,CP-000827,,,CP-000827,parent,1994-06-27,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00828,BRN-1997-0403-00828,CP-000828,,,CP-000828,parent,1997-09-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00829,BRN-2013-0101-00829,CP-000829,,,CP-000829,parent,2013-07-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00830,BRN-1977-0102-00830,CP-000830,,,CP-000830,parent,1977-04-17,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00831,BRN-1976-0103-00831,CP-000831,,,CP-000831,parent,1976-11-23,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00832,BRN-2013-0201-00832,CP-000832,,,CP-000832,parent,2013-04-02,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00833,BRN-1981-0202-00833,CP-000833,,,CP-000833,parent,1981-07-02,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00834,BRN-2012-0203-00834,CP-000834,,,CP-000834,parent,2012-12-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00835,BRN-1955-0301-00835,CP-000835,,,CP-000835,parent,1955-03-02,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00836,BRN-1973-0302-00836,CP-000836,,,CP-000836,parent,1973-01-03,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00837,BRN-2025-0303-00837,CP-000837,,,CP-000837,parent,2025-03-12,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00838,BRN-2006-0401-00838,CP-000838,,,CP-000838,parent,2006-09-01,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00839,BRN-2004-0402-00839,CP-000839,,,CP-000839,parent,2004-07-11,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00840,BRN-1991-0403-00840,CP-000840,,,CP-000840,parent,1991-10-13,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00841,BRN-2007-0101-00841,CP-000841,,,CP-000841,parent,2007-12-20,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00842,BRN-1990-0102-00842,CP-000842,,,CP-000842,parent,1990-07-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00843,BRN-1982-0103-00843,CP-000843,,,CP-000843,parent,1982-02-19,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00844,BRN-1988-0201-00844,CP-000844,,,CP-000844,parent,1988-01-08,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00845,BRN-1960-0202-00845,CP-000845,,,CP-000845,parent,1960-11-25,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00846,BRN-1967-0203-00846,CP-000846,,,CP-000846,parent,1967-04-06,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00847,BRN-1991-0301-00847,CP-000847,,,CP-000847,parent,1991-12-19,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00848,BRN-1976-0302-00848,CP-000848,,,CP-000848,parent,1976-02-21,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00849,BRN-1987-0303-00849,CP-000849,,,CP-000849,parent,1987-03-17,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00850,BRN-2014-0401-00850,CP-000850,,,CP-000850,parent,2014-05-19,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00851,BRN-2013-0402-00851,CP-000851,,,CP-000851,parent,2013-02-14,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00852,BRN-2009-0403-00852,CP-000852,,,CP-000852,parent,2009-04-18,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
BE-00853,BRN-1960-0101-00853,CP-000853,,,CP-000853,parent,1960-10-05,home,,traditional_birth_attendant,female,2026-07-04T09:00:00Z,CRA-CORE
BE-00854,BRN-1996-0102-00854,CP-000854,,,CP-000854,parent,1996-08-22,home,,traditional_birth_attendant,male,2026-07-04T09:00:00Z,CRA-CORE
