document_id,uin,document_type,issue_date,expiry_date,document_status,observed_at,source_system
DOC-000900,2318217003,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000901,2318226139,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000902,2318235263,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000903,2318244390,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000904,2318253525,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000905,2318262657,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000906,2318271785,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000907,2318280915,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000908,2318290044,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000909,2318299172,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000910,2318308305,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000911,2318317435,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000912,2318326561,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000913,2318335698,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000914,2318344827,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000915,2318353953,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000916,2318363081,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000917,2318372214,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000918,2318381343,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000919,2318390471,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000920,2318399600,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000921,2318408732,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000922,2318418236,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000923,2318426995,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000924,2318436121,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000925,2318445259,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000926,2318454385,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000927,2318463510,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000928,2318472642,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000929,2318481773,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000930,2318490907,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000931,2318500034,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000932,2318509167,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000933,2318518294,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000934,2318527424,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000935,2318536554,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000936,2318545681,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000937,2318554818,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000938,2318563940,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000939,2318573076,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000940,2318582208,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000941,2318591330,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000942,2318600463,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000943,2318609594,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000944,2318618724,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000945,2318627850,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000946,2318636983,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000947,2318646115,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000948,2318655247,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000949,2318664370,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000950,2318673502,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000951,2318682631,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000952,2318691761,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000953,2318700890,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000954,2318710028,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000955,2318719155,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000956,2318728280,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000957,2318737417,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000958,2318746549,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000959,2318755677,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000960,2318764808,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000961,2318773938,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000962,2318783066,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000963,2318792198,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000964,2318801322,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000965,2318810451,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000966,2318819583,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000967,2318828718,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000968,2318837843,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000969,2318846977,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000970,2318856102,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000971,2318865237,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000972,2318874362,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000973,2318883494,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000974,2318892628,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000975,2318901750,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000976,2318910888,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000977,2318920015,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000978,2318929144,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000979,2318938277,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000980,2318947406,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000981,2318956539,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000982,2318966032,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000983,2318974794,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000984,2318983921,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000985,2318993053,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000986,2319002187,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000987,2319011314,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000988,2319020447,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000989,2319029578,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000990,2319038704,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000991,2319047833,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000992,2319056961,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000993,2319066091,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000994,2319075221,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000995,2319084353,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000996,2319093489,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000997,2319102617,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000998,2319111746,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-000999,2319120871,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
DOC-001000,2319130002,national_id_card,2024-01-01,2034-01-01,valid,2026-07-04T09:00:00Z,NIA-SOLMARAID
